frame_index,event,timestamp_s,h_frame_m,h_valid,h_stale,h_used_for_increment_m,gsd_used_m_per_px,east_m,north_m,yaw_deg
16,none,1.6000000000000001,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,4.1942957525886557,0.013403773708872253,359.78908525702229
17,none,1.7,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,4.7404736298231649,0.024682729047977151,359.75710304481157
18,none,1.8,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,5.23845092765887,0.092030469538054396,359.76780761187121
19,none,1.8999999999999999,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,5.8584398758307827,0.049298027887860488,359.74099005087442
20,none,2,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,6.5021208498666381,0.079322975707995735,359.71821012758329
21,none,2.1000000000000001,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,7.104339001665954,0.028403767929296317,359.71872546053203
22,none,2.2000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,7.8180143648739557,0.039585012393839124,359.70914391590793
23,none,2.2999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,8.7021331910988664,0.11718232146652444,359.53339936258209
24,none,2.3999999999999999,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,9.2838182160977905,0.083269523175330457,359.68131917978786
25,none,2.5,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,10.118799357849056,0.20810888945112771,359.62842260959349
26,none,2.6000000000000001,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,11.010070479148499,0.18481828202733216,359.45924091206649
27,none,2.7000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,11.738997702952661,0.17910754562356002,359.55039665625429
28,none,2.7999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,12.543212630546536,0.10093473048167759,359.52637541608249
29,none,2.8999999999999999,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,13.379234824451995,0.17038937463597323,359.48261510918093
30,none,3,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,14.221330374362264,0.11075113974479581,359.35318526066919
31,none,3.1000000000000001,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,14.970579720275232,0.20598842398325268,359.41098916127459
32,none,3.2000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,15.846553595616493,0.14641252244929981,359.34517774021373
33,none,3.2999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,16.74197518519609,0.24569635464827905,359.18584556840472
34,none,3.3999999999999999,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,17.425424383938893,0.25546216849996178,359.32701768763894
35,none,3.5,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,18.235569195041432,0.2437175934984657,359.24587246757176
36,none,3.6000000000000001,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,19.004570216348679,0.2178899738999206,359.20887096633152
37,none,3.7000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,20.068669631939517,0.20347285567245255,359.12348098600398
38,none,3.7999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,20.616637711591135,0.28361714539684701,359.20833373232136
39,none,3.8999999999999999,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,21.408110007103307,0.26653645309525692,359.2457544852399
40,none,4,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,22.16726054410276,0.27877070471252086,359.23537027362772
41,none,4.0999999999999996,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,23.074631968971104,0.34601784308855243,359.08713717126227
42,none,4.2000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,23.865495446005191,0.38149030637051895,359.10067572669885
43,none,4.2999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,24.58975397528636,0.34315805004714139,359.16220550963317
44,none,4.4000000000000004,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,25.450516454661269,0.42255311163490894,359.06983979697833
45,none,4.5,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,26.229724500569091,0.44095956784215529,359.10442662798295
46,none,4.5999999999999996,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,26.943870607168677,0.44979782379160271,359.09801414593574
47,none,4.7000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,27.743112648325351,0.48245074724480458,359.13097028630347
48,none,4.7999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,28.531982134367073,0.50628411445851262,359.02572920220405
49,none,4.9000000000000004,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,29.323680556178793,0.46275002553187072,359.12432919220169
50,none,5,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,30.07767655222192,0.53619182972613677,359.00325726884682
51,none,5.0999999999999996,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,30.779246655037877,0.55780874936589886,359.03535250152692
52,none,5.2000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,31.571047279783965,0.58313290235672244,359.06194254772748
53,none,5.2999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,32.311021568554111,0.62754290568924442,359.06766410487216
54,none,5.4000000000000004,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,33.087196656134743,0.60545360408354509,359.00402708815443
55,none,5.5,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,33.876175313283291,0.63201160762782116,358.97252897964205
56,none,5.5999999999999996,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,34.641236511216086,0.63395908742879847,358.91468666447446
57,none,5.7000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,35.358760240565296,0.69649699567779255,359.03970412485631
58,none,5.7999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,36.093406351799999,0.67767238966389409,359.08064674452083
59,none,5.9000000000000004,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,36.813180841657356,0.69191770640544303,359.06634193893552
60,none,6,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,37.553297017754467,0.72054945012406857,359.11135714227044
61,none,6.0999999999999996,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,38.41618964446883,0.70223329525360956,359.03860357772032
62,none,6.2000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,39.078619097156526,0.78191299120739644,359.10154758939871
63,none,6.2999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,39.871536515282699,0.78453927009598456,359.09323510146493
64,none,6.4000000000000004,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,40.702464167768248,0.67084948934112243,358.92318943574054
65,recenter,6.5,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,41.392935896694084,0.79767749744507821,359.01501101208066
66,none,6.5999999999999996,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,42.202129501673248,0.84389294866232367,359.00132302717657
67,none,6.7000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,42.959589468618098,0.77456847118793126,359.00167840696344
68,none,6.7999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,43.669713961263163,0.84436231362086067,358.95609057683913
69,none,6.9000000000000004,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,44.459554074480607,0.84933121346796514,358.95373638549802
70,none,7,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,45.182223120161638,0.87335317642215782,358.92296769155126
71,none,7.0999999999999996,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,45.913021485570802,0.85961632779334862,358.95461613408895
72,none,7.2000000000000002,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,46.695278533768978,0.9156187201911391,358.91293657944203
73,none,7.2999999999999998,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,47.454979625484242,0.94807631211154986,358.90576622321578
74,none,7.4000000000000004,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,48.176515380706135,0.96038026725903847,358.93770028480327
75,none,7.5,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,48.998477395654284,0.9785870422077072,358.90228052046172
76,none,7.5999999999999996,43.818340018999997,1,0,43.818340018999997,0.08558269534960937,49.763203156177966,0.96591271948191126,358.87941464805516
77,none,7.7000000000000002,43.817954018999998,1,0,43.818340018999997,0.08558269534960937,50.464304020305121,1.0107634321132304,358.95590632944959
78,none,7.7999999999999998,43.816633018999994,1,0,43.817954018999998,0.085581941443359372,51.203634858939765,0.98205190525604358,358.92933907736227
79,none,7.9000000000000004,43.814277018999995,1,0,43.816633018999994,0.085579361365234363,51.98173438458894,0.93556069602767267,358.92263823354989
80,none,8,43.810723018999994,1,0,43.814277018999995,0.085574759802734365,52.710365047562554,0.88823944269412647,358.89016296111095
81,none,8.0999999999999996,43.805813018999999,1,0,43.810723018999994,0.085567818396484363,53.423403390978123,0.77924497616729971,358.94138940695302
82,none,8.1999999999999993,43.799350018999995,1,0,43.805813018999999,0.085558228552734372,54.163716300521209,0.62184620631966414,358.88763316446841
83,none,8.3000000000000007,43.791106018999997,1,0,43.799350018999995,0.085545605505859365,54.843201146297289,0.44681351935179503,358.89075889690355
84,none,8.4000000000000004,43.780805018999999,1,0,43.791106018999997,0.08552950394335937,55.55384931028145,0.26863407889361091,358.89028301690752
85,none,8.5,43.768131018999995,1,0,43.780805018999999,0.085509384802734373,56.217337012158453,0.070565823470609773,358.91617662400529
86,none,8.5999999999999996,43.752590018999996,1,0,43.768131018999995,0.085484630896484365,56.94170522851141,-0.23202636386660905,358.81002873949353
87,none,8.6999999999999993,43.733321018999995,1,0,43.752590018999996,0.085454277380859367,57.599114077114244,-0.46398474744411589,358.91170999375407
88,none,8.8000000000000007,43.709367018999998,1,0,43.733321018999995,0.085416642615234364,58.284840761496653,-0.77228501719244114,358.92445530823949
89,none,8.9000000000000004,43.684519019,1,0,43.709367018999998,0.085369857458984372,58.979776011251523,-1.0445692704982439,358.78255500473739
90,none,9,43.659263018999994,1,0,43.684519019,0.085321326208984374,59.68204407820263,-1.3041799045108882,358.89026756788456
91,none,9.0999999999999996,43.633553018999997,1,0,43.659263018999994,0.085271998083984363,60.355014646000377,-1.6001708153006653,358.95270007503825
92,none,9.1999999999999993,43.607354018999999,1,0,43.633553018999997,0.085221783240234369,60.995570029396319,-1.9246974964093655,358.92452750971563
93,none,9.3000000000000007,43.580660019,1,0,43.607354018999999,0.085170613318359373,61.69166510301239,-2.1978908937870005,358.95004401450058
94,none,9.4000000000000004,43.553476018999994,1,0,43.580660019,0.085118476599609375,62.346292052741717,-2.4226960238648161,358.98244941381745
95,none,9.5,43.525798019,1,0,43.553476018999994,0.085065382849609364,63.095070020319817,-2.726272559705142,358.8642612857418
96,none,9.5999999999999996,43.497631018999996,1,0,43.525798019,0.085011324255859375,63.721593134269881,-2.8630759819753613,358.90260482946837
97,none,9.6999999999999993,43.469057018999997,1,0,43.497631018999996,0.084956310583984368,64.456239301996959,-3.1026794193377532,358.94345809825063
98,none,9.8000000000000007,43.440006018999995,1,0,43.469057018999997,0.08490050199023437,65.151768721914621,-3.3529493769355945,358.97238306535201
99,none,9.9000000000000004,43.410500018999997,1,0,43.440006018999995,0.084843761755859365,65.888590205763307,-3.5867861336939728,358.99021161989299
100,none,10,43.380563019,1,0,43.410500018999997,0.084786132849609369,66.532330547239752,-3.8156384362924918,358.90178751855353
101,none,10.1,43.350224018999995,1,0,43.380563019,0.084727662146484375,67.239842668957351,-4.0551784402038864,358.86471264274007
102,none,10.199999999999999,43.319514018999996,1,0,43.350224018999995,0.084668406287109366,67.942884494157184,-4.2786426980081123,358.88405058286486
103,none,10.300000000000001,43.288465019,1,0,43.319514018999996,0.084608425818359367,68.679297523370479,-4.5323737436514886,358.86292295129084
104,none,10.4,43.257112018999997,1,0,43.288465019,0.084547783240234375,69.263355439163888,-4.7144756656344704,358.79089345940264
105,none,10.5,43.225496018999998,1,0,43.257112018999997,0.08448654691210937,70.0343820092356,-4.9753209575180675,358.83736806462059
106,none,10.6,43.193677018999999,1,0,43.225496018999998,0.084424796912109371,70.678588090341265,-5.2778646434172511,358.91228522481123
107,none,10.699999999999999,43.161667018999999,1,0,43.193677018999999,0.084362650427734373,71.36595539550477,-5.5042953404905415,358.8969947197258
108,none,10.800000000000001,43.129490018999995,1,0,43.161667018999999,0.084300130896484374,72.038546701744707,-5.7497467404989822,358.79224702927718
109,none,10.9,43.097181018999997,1,0,43.129490018999995,0.084237285193359365,72.787174086396689,-5.9864018296475949,358.84677835302818
110,none,11,43.064777018999997,1,0,43.097181018999997,0.084174181677734369,73.389338399980574,-6.2463764308044905,358.82345503744153
111,none,11.1,43.032313019,1,0,43.064777018999997,0.08411089261523437,74.056536778321501,-6.4879986244385046,358.77905759857924
112,none,11.199999999999999,42.999827018999994,1,0,43.032313019,0.084047486365234375,74.761663156345605,-6.7265542937396425,358.7942275795042
113,none,11.300000000000001,42.967354018999998,1,0,42.999827018999994,0.083984037146484364,75.415871834134833,-7.0339022684206718,358.86368447762834
114,none,11.4,42.934925018999998,1,0,42.967354018999998,0.083920613318359372,76.135012384969784,-7.2508787275128652,358.82831087933278
115,none,11.5,42.902574018999999,1,0,42.934925018999998,0.083857275427734371,76.805328975819464,-7.5005395147188088,358.82628705705139
116,none,11.6,42.870342018999999,1,0,42.902574018999999,0.083794089880859374,77.495658066019445,-7.7617946454750975,358.82909824439838
117,none,11.699999999999999,42.838263018999996,1,0,42.870342018999999,0.083731136755859373,78.187280330846647,-7.9875556795899767,358.71520184738756
118,none,11.800000000000001,42.806369018999995,1,0,42.838263018999996,0.083668482458984367,78.857701151722239,-8.2807662405128966,358.76494272518403
119,none,11.9,42.774695018999999,1,0,42.806369018999995,0.083606189490234364,79.549515975804951,-8.5709699150437171,358.75949150628338
120,none,12,42.743275018999995,1,0,42.774695018999999,0.083544326208984374,80.157444114362988,-8.7956402978363766,358.70095745847806
121,none,12.1,42.712143018999996,1,0,42.743275018999995,0.083482959021484365,80.856303765478671,-8.9799130974373362,358.60976766407367
122,none,12.199999999999999,42.681332018999996,1,0,42.712143018999996,0.083422154333984366,81.570533954191021,-9.3654318130961283,358.74153728501773
123,none,12.300000000000001,42.650819018999997,1,0,42.681332018999996,0.083361976599609366,82.222252891550539,-9.5980075280433397,358.69373680773134
124,none,12.4,42.620696019,1,0,42.650819018999997,0.083302380896484368,82.911996776432161,-9.9164995827880826,358.72973031148751
125,none,12.5,42.590999018999995,1,0,42.620696019,0.083243546912109376,83.541371621076536,-10.166450874424781,358.64343008243605
126,none,12.6,42.561759019,1,0,42.590999018999995,0.083185544958984364,84.222065695725377,-10.422857285603312,358.62500871596347
127,none,12.699999999999999,42.533009018999998,1,0,42.561759019,0.083128435583984375,84.872813708341525,-10.706938136990248,358.62678316365185
128,none,12.800000000000001,42.504781018999999,1,0,42.533009018999998,0.083072283240234371,85.531464892438265,-10.905561441824274,358.57025795370464
129,none,12.9,42.477108018999999,1,0,42.504781018999999,0.083017150427734374,86.252394546348199,-11.276555187591159,358.61321610484157
130,none,13,42.450015018999999,1,0,42.477108018999999,0.082963101599609373,86.911626998514294,-11.538993794474454,358.53123145810707
131,none,13.1,42.423533018999997,1,0,42.450015018999999,0.082910185583984372,87.56267168658222,-11.859446908410419,358.55348828188232
132,none,13.199999999999999,42.397694018999999,1,0,42.423533018999997,0.082858462927734369,88.106759364479444,-12.05519036541293,358.43781637741318
133,none,13.300000000000001,42.372491018999995,1,0,42.397694018999999,0.082807996130859374,88.884180002283614,-12.246968096808153,358.31251109800223
134,none,13.4,42.347928018999994,1,0,42.372491018999995,0.082758771521484364,89.441521482390399,-12.539250053717385,358.28942052762386
135,recenter,13.5,42.324114019,1,0,42.347928018999994,0.082710796912109363,90.080836324946858,-12.829848071868552,358.3152761856262
136,none,13.6,42.301079018999999,1,0,42.324114019,0.082664285193359374,90.770819252834315,-13.040034098103375,358.2499733710045
137,none,13.699999999999999,42.278855018999998,1,0,42.301079018999999,0.082619294958984374,91.352590603441556,-13.356226174751889,358.23493108672034
138,none,13.800000000000001,42.257471019,1,0,42.278855018999998,0.082575888708984371,91.977500745135117,-13.619546695743084,358.2771269262509
139,none,13.9,42.236959018999997,1,0,42.257471019,0.082534123083984376,92.631263262114615,-13.935811144415219,358.29224148990812
140,none,14,42.217350018999994,1,0,42.236959018999997,0.082494060583984369,93.344561062559251,-14.1551387482963,358.19621886045564
141,none,14.1,42.198674018999995,1,0,42.217350018999994,0.082455761755859364,93.882479453098853,-14.25619093162876,358.04585808214915
142,none,14.199999999999999,42.180964018999994,1,0,42.198674018999995,0.082419285193359365,94.556792245253064,-14.566480112988845,358.05149774525376
143,none,14.300000000000001,42.164137018999995,1,0,42.180964018999994,0.082384695349609363,95.183127684218761,-14.838152811077466,357.99484994438677
144,none,14.4,42.148295018999995,1,0,42.164137018999995,0.082351830115234365,95.809168458870516,-15.162617376156811,358.06987814079207
145,none,14.5,42.133524018999999,1,0,42.148295018999995,0.082320888708984366,96.472928483085695,-15.488239172342425,358.0270379557482
146,none,14.6,42.119856018999997,1,0,42.133524018999999,0.082292039099609374,97.113229784665165,-15.779456828491957,358.02080521844903
147,none,14.699999999999999,42.107321018999997,1,0,42.119856018999997,0.082265343787109368,97.803263658110595,-16.107913050069183,358.01915610712473
148,none,14.800000000000001,42.095948018999998,1,0,42.107321018999997,0.082240861365234369,98.375031771697564,-16.438738373643488,358.08187842530128
149,none,14.9,42.085771018999999,1,0,42.095948018999998,0.082218648474609371,99.001474347061134,-16.730786602089424,357.98356373725215
150,none,15,42.076819018999998,1,0,42.085771018999999,0.082198771521484373,99.661758341278613,-17.088926295319112,358.00387789304881
151,none,15.1,42.069125018999998,1,0,42.076819018999998,0.082181287146484372,100.26298734266391,-17.410612906841752,357.95235172767252
152,none,15.199999999999999,42.062720018999997,1,0,42.069125018999998,0.08216625980273437,100.87965771652075,-17.720677143749544,357.99043200025295
153,none,15.300000000000001,42.057432018999997,1,0,42.062720018999997,0.082153750037109369,101.51407450199804,-18.030929176121305,358.00033392828755
154,none,15.4,42.053523018999996,1,0,42.057432018999997,0.082143421912109368,102.1419298720527,-18.402181108956402,358.00760313214511
155,none,15.5,42.051023018999999,1,0,42.053523018999996,0.082135787146484368,102.79438080949143,-18.73596697462899,358.04425793125614
156,none,15.6,42.049963018999996,1,0,42.051023018999999,0.082130904333984373,103.41003289737648,-19.092503614266928,358.03116944425528
157,none,15.699999999999999,42.050375019000001,1,0,42.049963018999996,0.082128834021484368,104.01118101239072,-19.446098425524688,358.03913930401001
158,none,15.800000000000001,42.052289019,1,0,42.050375019000001,0.082129638708984376,104.58649991695702,-19.770443690897725,357.97772152906043
159,none,15.9,42.055738018999996,1,0,42.052289019,0.082133376990234375,105.1841126247504,-20.13482992950458,357.97981004094794
160,none,16,42.060754018999994,1,0,42.055738018999996,0.082140113318359367,105.75438185183529,-20.449920493371661,357.92440352199526
161,none,16.100000000000001,42.067369018999997,1,0,42.060754018999994,0.082149910193359363,106.42683843846601,-20.919089463537574,358.01889592525782
162,none,16.199999999999999,42.075618018999997,1,0,42.067369018999997,0.08216283011523437,106.99066055383831,-21.209390163251509,357.96977371902835
163,none,16.300000000000001,42.085269018999995,1,0,42.075618018999997,0.082178941443359368,107.62387390896504,-21.613488937292512,357.99802659657786
164,none,16.399999999999999,42.096652018999997,1,0,42.085269018999995,0.082197791052734365,108.22851885747559,-21.989088951880554,358.01220851704124
165,none,16.5,42.109798018999996,1,0,42.096652018999997,0.082220023474609369,108.79564149872125,-22.355046029516988,358.0023546975446
166,none,16.600000000000001,42.124738018999999,1,0,42.109798018999996,0.082245699255859367,109.35689857595625,-22.643322592558174,357.8794557092059
167,none,16.699999999999999,42.141503018999998,1,0,42.124738018999999,0.082274878943359372,109.93081192421818,-22.99884082286448,357.84314021213299
168,none,16.800000000000001,42.160127019000001,1,0,42.141503018999998,0.082307623083984371,110.50159882944288,-23.374618679125128,357.81473382457477
169,none,16.899999999999999,42.180646018999994,1,0,42.160127019000001,0.082343998083984377,111.13728485949022,-23.8016319873269,357.84663592791173
170,none,17,42.203094018999998,1,0,42.180646018999994,0.082384074255859363,111.68406049036656,-24.178663083772133,357.86009710401891
171,none,17.100000000000001,42.227503018999997,1,0,42.203094018999998,0.082427918005859371,112.28019274657944,-24.607996020185141,357.87288594889162
172,none,17.199999999999999,42.253907018999996,1,0,42.227503018999997,0.082475591833984369,112.87023015158405,-25.059274123666018,357.86568950469729
173,none,17.300000000000001,42.282341019,1,0,42.253907018999996,0.082527162146484367,113.42611304435344,-25.454844021197474,357.85853421773737
174,none,17.399999999999999,42.312518018999995,1,0,42.282341019,0.082582697302734376,114.02461198853835,-25.902690949104016,357.8739151172627
175,none,17.5,42.344834018999997,1,0,42.312518018999995,0.082641636755859366,114.57162007529958,-26.297188037248162,357.87325385134233
176,none,17.600000000000001,42.379317018999998,1,0,42.344834018999997,0.082704753943359369,115.12677774465091,-26.70377377556094,357.86635071624522
177,none,17.699999999999999,42.415997018999995,1,0,42.379317018999998,0.082772103552734372,115.66685888155591,-27.121023403784466,357.84845830650369
178,none,17.800000000000001,42.454905018999995,1,0,42.415997018999995,0.082843744177734366,116.22557526587184,-27.567969745414249,357.84989754679367
179,none,17.899999999999999,42.496073018999994,1,0,42.454905018999995,0.082919736365234364,116.80655534747972,-28.023532669831695,357.85337682614499
180,none,18,42.539530018999997,1,0,42.496073018999994,0.083000142615234362,117.34109902496894,-28.406460209698356,357.80520023167554
181,none,18.100000000000001,42.585311018999995,1,0,42.539530018999997,0.08308501956835937,117.92370944585777,-28.901180962078481,357.90844110351662
182,none,18.199999999999999,42.633446018999997,1,0,42.585311018999995,0.083174435583984366,118.41343413062063,-29.310887013387777,357.87148610114804
183,none,18.300000000000001,42.683967018999994,1,0,42.633446018999997,0.08326844925585937,118.95064992155669,-29.770763076705691,357.88572345605274
184,none,18.399999999999999,42.736776018999997,1,0,42.683967018999994,0.083367123083984362,119.50743539002342,-30.21087927606068,357.86270284564046
185,none,18.5,42.791797019000001,1,0,42.736776018999997,0.083470265662109369,120.03000433158097,-30.669581908670764,357.85236593993034
186,none,18.600000000000001,42.849350018999999,1,0,42.791797019000001,0.083577728552734376,120.56722411652352,-31.160157037386597,357.84867438442325
187,none,18.699999999999999,42.909459018999996,1,0,42.849350018999999,0.083690136755859373,121.07086094789622,-31.601802005860378,357.86718855608223
188,none,18.800000000000001,42.972151018999995,1,0,42.909459018999996,0.083807537146484368,121.60194766756193,-32.096044427996979,357.8559134887588
189,none,18.899999999999999,43.037451018999995,1,0,42.972151018999995,0.083929982458984365,122.11310965555664,-32.577881907291967,357.85877239744207
190,none,19,43.105385018999996,1,0,43.037451018999995,0.084057521521484366,122.64797473499348,-33.088503746554409,357.86436338691715
191,none,19.100000000000001,43.175980018999994,1,0,43.105385018999996,0.084190205115234368,123.13736502377036,-33.53050423486097,357.87918866397268
192,none,19.199999999999999,43.249261018999995,1,0,43.175980018999994,0.084328085974609363,123.61102791981946,-34.026215414521133,357.8788701664655
193,none,19.300000000000001,43.325255018999997,1,0,43.249261018999995,0.084471212927734365,124.10338026186596,-34.554205211562042,357.87602060271712
194,none,19.399999999999999,43.403943018999996,1,0,43.325255018999997,0.084619638708984368,124.5701930595996,-35.026972554684036,357.8457148115246
195,none,19.5,43.485433018999998,1,0,43.403943018999996,0.084773326208984368,125.09812795969916,-35.551051908792587,357.93055592917648
196,none,19.600000000000001,43.569692018999994,1,0,43.485433018999998,0.084932486365234372,125.60051563029205,-36.045947094422516,357.89954378808903
197,none,19.699999999999999,43.656695018999997,1,0,43.569692018999994,0.085097054724609364,126.03415827349058,-36.551832592706916,357.87041061742383
198,none,19.800000000000001,43.746848018999998,1,0,43.656695018999997,0.085266982458984369,126.54630653188326,-37.031042543279504,357.90312412936856
199,recenter,19.899999999999999,43.840184018999999,1,0,43.746848018999998,0.085443062537109371,126.96576090321243,-37.559113592996482,357.8474534909509
200,none,20,43.936716018999995,1,0,43.840184018999999,0.085625359412109373,127.43606433916442,-38.092321128956584,357.84080020845386
201,none,20.100000000000001,44.036433019,1,0,43.936716018999995,0.085813898474609365,127.89534731260656,-38.587647583623742,357.85591457473021
202,none,20.199999999999999,44.139311018999997,1,0,44.036433019,0.086008658240234376,128.34932377072073,-39.140269483674018,357.86668309709648
203,none,20.300000000000001,44.245312018999996,1,0,44.139311018999997,0.08620959183398437,128.79329124414812,-39.637518571482097,357.84598672274279
204,none,20.399999999999999,44.354388018999998,1,0,44.245312018999996,0.086416625037109368,129.2671834397776,-40.184561958236841,357.84149620546805
205,none,20.5,44.466479018999998,1,0,44.354388018999998,0.086629664099609371,129.70146117592193,-40.715995361205756,357.84120751955908
206,none,20.600000000000001,44.581523018999995,1,0,44.466479018999998,0.08684859183398437,130.15418042921769,-41.268172213021046,357.83985389043175
207,none,20.699999999999999,44.699389018999995,1,0,44.581523018999995,0.087073287146484366,130.5980594958169,-41.776815923977274,357.83407533609369
208,none,20.800000000000001,44.819890018999999,1,0,44.699389018999995,0.087303494177734364,131.03680916007684,-42.313349920935693,357.83238531221122
209,none,20.899999999999999,44.942978018999995,1,0,44.819890018999999,0.087538847693359373,131.47474190102815,-42.876893355689852,357.83569308120025
210,none,21,45.068604018999999,1,0,44.942978018999995,0.087779253943359364,131.90554226422483,-43.401379291438609,357.85952830181759
211,none,21.100000000000001,45.196583018999995,1,0,45.068604018999999,0.088024617224609372,132.32469879573102,-43.939664065166006,357.86046756185652
212,none,21.199999999999999,45.326761018999996,1,0,45.196583018999995,0.088274576208984365,132.76208959937739,-44.51081089222496,357.80900628145747
