t_avail_s,relative_m
26.699999999999999,10.809628
26.800000000000001,10.995635
26.899999999999999,11.181646000000001
27,11.367637999999999
27.100000000000001,11.553587
27.199999999999999,11.739463000000001
27.300000000000001,11.925238999999999
27.399999999999999,12.110889
27.5,12.296386
27.600000000000001,12.481703
27.699999999999999,12.666815
27.800000000000001,12.851692999999999
27.899999999999999,13.036353999999999
28,13.220729
28.100000000000001,13.404788999999999
28.199999999999999,13.588511
28.300000000000001,13.771865999999999
28.399999999999999,13.954829999999999
28.5,14.137376
28.600000000000001,14.319476999999999
28.699999999999999,14.501106999999999
28.800000000000001,14.68224
28.899999999999999,14.862933
29,15.043068
29.100000000000001,15.222618000000001
29.199999999999999,15.401557
29.300000000000001,15.579858
29.399999999999999,15.757496
29.5,15.934442000000001
29.600000000000001,16.110669999999999
29.699999999999999,16.286152000000001
29.800000000000001,16.460903999999999
29.899999999999999,16.634930000000001
30,16.808112999999999
30.100000000000001,16.980426999999999
30.199999999999999,17.151843
30.300000000000001,17.322329
30.399999999999999,17.491855000000001
30.5,17.660392999999999
30.600000000000001,17.827914
30.699999999999999,17.994389999999999
30.800000000000001,18.159790000000001
30.899999999999999,18.324259999999999
31,18.487575
31.100000000000001,18.649705000000001
31.199999999999999,18.810621000000001
31.300000000000001,18.970293000000002
31.399999999999999,19.128691
31.5,19.285784
31.600000000000001,19.44154
31.699999999999999,19.595925999999999
31.800000000000001,19.74906
31.899999999999999,19.900801999999999
32,20.051030999999998
32.100000000000001,20.199719000000002
32.200000000000003,20.346834000000001
32.299999999999997,20.492345
32.399999999999999,20.636219000000001
32.5,20.778421999999999
32.600000000000001,20.91892
32.700000000000003,21.057677000000002
32.799999999999997,21.194754
32.899999999999999,21.330196000000001
33,21.463750999999998
33.100000000000001,21.595388
33.200000000000003,21.725071
33.299999999999997,21.852764000000001
33.399999999999999,21.978429999999999
33.5,22.102022000000002
33.600000000000001,22.223481
33.700000000000003,22.342770999999999
33.799999999999997,22.459854
33.899999999999999,22.574814
34,22.687702999999999
34.100000000000001,22.798223
34.200000000000003,22.906338000000002
34.299999999999997,23.012013
34.399999999999999,23.115207000000002
34.5,23.215882000000001
34.600000000000001,23.313995999999999
34.700000000000003,23.409507999999999
34.799999999999997,23.502376000000002
34.899999999999999,23.592703
35,23.680565000000001
35.100000000000001,23.765635
35.200000000000003,23.847953
35.299999999999997,23.927492000000001
35.399999999999999,24.004235999999999
35.5,24.078185999999999
35.600000000000001,24.149353999999999
35.700000000000003,24.217762
35.799999999999997,24.283439000000001
35.899999999999999,24.346422
36,24.406755
36.100000000000001,24.464483000000001
36.200000000000003,24.519656000000001
36.299999999999997,24.572327999999999
36.399999999999999,24.622551999999999
36.5,24.670385
36.600000000000001,24.715881
36.700000000000003,24.759111999999998
36.799999999999997,24.800253000000001
36.899999999999999,24.839362999999999
37,24.876576
37.100000000000001,24.911999000000002
37.200000000000003,24.945437999999999
37.299999999999997,24.976935999999998
37.399999999999999,25.006830999999998
37.5,25.034821999999998
37.600000000000001,25.060769000000001
37.700000000000003,25.084852000000001
37.799999999999997,25.107218
37.899999999999999,25.127907
38,25.146958999999999
38.100000000000001,25.164411999999999
38.200000000000003,25.180547000000001
38.299999999999997,25.195121
38.399999999999999,25.208175000000001
38.5,25.219753000000001
38.600000000000001,25.229949000000001
38.700000000000003,25.238807999999999
38.799999999999997,25.246355000000001
38.899999999999999,25.252811999999999
39,25.257975999999999
39.100000000000001,25.261875
39.200000000000003,25.264538999999999
39.299999999999997,25.265998
39.399999999999999,25.266279000000001
39.5,25.265409999999999
39.600000000000001,25.26342
39.700000000000003,25.260332999999999
39.799999999999997,25.256176
39.899999999999999,25.25103
40,25.244959999999999
40.100000000000001,25.237869
40.200000000000003,25.229783999999999
40.299999999999997,25.220732000000002
40.399999999999999,25.210737999999999
40.5,25.199845
40.600000000000001,25.188085000000001
40.700000000000003,25.175522999999998
40.799999999999997,25.162205
40.899999999999999,25.148053000000001
41,25.133088000000001
41.100000000000001,25.117329000000002
41.200000000000003,25.100795999999999
41.299999999999997,25.083507000000001
41.399999999999999,25.065481999999999
41.5,25.046737
41.600000000000001,25.027329000000002
41.700000000000003,25.007301999999999
41.799999999999997,24.98659
41.899999999999999,24.965214
42,24.943192
42.100000000000001,24.920541
42.200000000000003,24.897279000000001
42.299999999999997,24.873422999999999
42.399999999999999,24.848990000000001
42.5,24.824000000000002
42.600000000000001,24.798501000000002
42.700000000000003,24.772525000000002
42.799999999999997,24.746024999999999
42.899999999999999,24.719016
43,24.691514000000002
43.100000000000001,24.663530999999999
43.200000000000003,24.635083000000002
43.299999999999997,24.606183000000001
43.399999999999999,24.576892000000001
43.5,24.547188999999999
43.600000000000001,24.517064000000001
43.700000000000003,24.486530999999999
43.799999999999997,24.455604999999998
43.899999999999999,24.424299000000001
44,24.392627000000001
44.100000000000001,24.360600999999999
44.200000000000003,24.328234999999999
44.299999999999997,24.295539999999999
44.399999999999999,24.262530000000002
44.5,24.229263
44.600000000000001,24.195696999999999
44.700000000000003,24.161843999999999
44.799999999999997,24.127717000000001
44.899999999999999,24.093329000000001
45,24.058693000000002
45.100000000000001,24.023819
45.200000000000003,23.988720000000001
45.299999999999997,23.953430000000001
45.399999999999999,23.917943000000001
45.5,23.882261
45.600000000000001,23.846394
45.700000000000003,23.810355000000001
45.799999999999997,23.774156000000001
45.899999999999999,23.737808999999999
46,23.701324
46.100000000000001,23.664712999999999
46.200000000000003,23.627994000000001
46.299999999999997,23.591180000000001
46.399999999999999,23.554271
46.5,23.517277
46.600000000000001,23.480211000000001
46.700000000000003,23.443082
46.799999999999997,23.405904
46.899999999999999,23.368687999999999
47,23.331444999999999
47.100000000000001,23.294187000000001
47.200000000000003,23.256926
47.299999999999997,23.219671999999999
47.399999999999999,23.182435000000002
47.5,23.145227999999999
47.600000000000001,23.108062
47.700000000000003,23.07095
47.799999999999997,23.033902000000001
47.899999999999999,22.996931
48,22.960044
48.100000000000001,22.923245999999999
48.200000000000003,22.886561
48.299999999999997,22.850000999999999
48.399999999999999,22.813576000000001
48.5,22.7773
48.600000000000001,22.741188000000001
48.700000000000003,22.705255000000001
48.799999999999997,22.669512000000001
48.899999999999999,22.633972
49,22.598648000000001
49.100000000000001,22.563552999999999
49.200000000000003,22.528701000000002
49.299999999999997,22.494074000000001
49.399999999999999,22.459705
49.5,22.425622000000001
49.600000000000001,22.391836999999999
49.700000000000003,22.358364000000002
49.799999999999997,22.325216000000001
49.899999999999999,22.292372
50,22.259868000000001
50.100000000000001,22.227737999999999
50.200000000000003,22.195995
50.299999999999997,22.164653999999999
50.399999999999999,22.13373
50.5,22.103242000000002
50.600000000000001,22.073222000000001
50.700000000000003,22.043683999999999
50.799999999999997,22.014644000000001
50.899999999999999,21.986117
51,21.958119
51.100000000000001,21.930665999999999
51.200000000000003,21.903777000000002
51.299999999999997,21.877375000000001
51.399999999999999,21.851580999999999
51.5,21.826412000000001
51.600000000000001,21.801887000000001
51.700000000000003,21.778023999999998
51.799999999999997,21.754735
51.899999999999999,21.732158999999999
52,21.710312999999999
52.100000000000001,21.689218
52.200000000000003,21.668893000000001
52.299999999999997,21.649360999999999
52.399999999999999,21.630675
52.5,21.612873
52.600000000000001,21.595972
52.700000000000003,21.579995
52.799999999999997,21.564962000000001
52.899999999999999,21.550896000000002
53,21.537821999999998
53.100000000000001,21.525763999999999
53.200000000000003,21.514582999999998
53.299999999999997,21.504490000000001
53.399999999999999,21.495511
53.5,21.487673999999998
53.600000000000001,21.481005
53.700000000000003,21.475348
53.799999999999997,21.470942000000001
53.899999999999999,21.467815000000002
54,21.465997000000002
54.100000000000001,21.465512
54.200000000000003,21.466318000000001
54.299999999999997,21.468336999999998
54.399999999999999,21.471496999999999
54.5,21.475736999999999
54.600000000000001,21.480999000000001
54.700000000000003,21.487233
54.799999999999997,21.494395000000001
54.899999999999999,21.502441999999999
55,21.511337999999999
55.100000000000001,21.521049999999999
55.200000000000003,21.531545000000001
55.299999999999997,21.542797
55.399999999999999,21.554779
55.5,21.567467000000001
55.600000000000001,21.580839999999998
55.700000000000003,21.594874999999998
55.799999999999997,21.609542000000001
55.899999999999999,21.624811000000001
56,21.640671000000001
56.100000000000001,21.657018999999998
56.200000000000003,21.673946000000001
56.299999999999997,21.691438999999999
56.399999999999999,21.709484
56.5,21.728066999999999
56.600000000000001,21.747177000000001
56.700000000000003,21.7668
56.799999999999997,21.786925
56.899999999999999,21.807539999999999
57,21.828634000000001
57.100000000000001,21.850194999999999
57.200000000000003,21.872188999999999
57.299999999999997,21.894589
57.399999999999999,21.917437
57.5,21.940719999999999
57.600000000000001,21.964421000000002
57.700000000000003,21.988524999999999
57.799999999999997,22.013023
57.899999999999999,22.037908999999999
58,22.063115
58.100000000000001,22.088701
58.200000000000003,22.114660000000001
58.299999999999997,22.140981
58.399999999999999,22.167656000000001
58.5,22.194678
58.600000000000001,22.222037
58.700000000000003,22.249725000000002
58.799999999999997,22.277736000000001
58.899999999999999,22.306061
59,22.334693000000001
59.100000000000001,22.363624000000002
59.200000000000003,22.392803000000001
59.299999999999997,22.422276
59.399999999999999,22.452031999999999
59.5,22.482061000000002
59.600000000000001,22.512354999999999
59.700000000000003,22.542909000000002
59.799999999999997,22.573716000000001
59.899999999999999,22.604744
60,22.636005000000001
60.100000000000001,22.667507000000001
60.200000000000003,22.699242999999999
60.299999999999997,22.731207000000001
60.399999999999999,22.763393000000001
60.5,22.795794000000001
60.600000000000001,22.828403999999999
60.700000000000003,22.861218000000001
60.799999999999997,22.89423
60.899999999999999,22.927433000000001
61,22.960823999999999
61.100000000000001,22.994368000000001
61.200000000000003,23.028092000000001
61.299999999999997,23.061990999999999
61.399999999999999,23.096056999999998
61.5,23.130286000000002
61.600000000000001,23.164671999999999
61.700000000000003,23.199209
61.799999999999997,23.233892999999998
61.899999999999999,23.268698000000001
62,23.303643000000001
62.100000000000001,23.338723000000002
62.200000000000003,23.373933999999998
62.299999999999997,23.409269999999999
62.399999999999999,23.444727
62.5,23.480298000000001
62.600000000000001,23.515979999999999
62.700000000000003,23.551767999999999
62.799999999999997,23.587655999999999
62.899999999999999,23.623632000000001
63,23.659696
63.100000000000001,23.69585
63.200000000000003,23.732088999999998
63.299999999999997,23.768408999999998
63.399999999999999,23.804804000000001
63.5,23.841270999999999
63.600000000000001,23.877804000000001
63.700000000000003,23.914400000000001
63.799999999999997,23.951052000000001
63.899999999999999,23.987750999999999
64,24.024498999999999
64.099999999999994,24.061294
64.200000000000003,24.098130000000001
64.299999999999997,24.135003999999999
64.400000000000006,24.17191
64.5,24.208843999999999
64.599999999999994,24.245801
64.700000000000003,24.282778
64.799999999999997,24.319768
64.900000000000006,24.356770000000001
65,24.39378
65.099999999999994,24.430792
65.200000000000003,24.467801999999999
65.299999999999997,24.504807
65.400000000000006,24.541801
65.5,24.578779000000001
65.599999999999994,24.615739000000001
65.700000000000003,24.652674000000001
65.799999999999997,24.689582000000001
65.900000000000006,24.726461
66,24.763301999999999
66.099999999999994,24.800101999999999
66.200000000000003,24.836853999999999
66.299999999999997,24.873556000000001
66.400000000000006,24.910202000000002
66.5,24.946788000000002
66.599999999999994,24.983317
66.700000000000003,25.019779
66.799999999999997,25.056165
66.900000000000006,25.092472999999998
67,25.128695
67.099999999999994,25.164826000000001
67.200000000000003,25.200859999999999
67.299999999999997,25.236792999999999
67.400000000000006,25.27262
67.5,25.308336000000001
67.599999999999994,25.343934999999998
67.700000000000003,25.379414000000001
67.799999999999997,25.414785999999999
67.900000000000006,25.450023999999999
68,25.485123999999999
68.099999999999994,25.52008
68.200000000000003,25.554886
68.299999999999997,25.589537
68.400000000000006,25.624036
68.5,25.658386
68.599999999999994,25.69256
68.700000000000003,25.726554
68.799999999999997,25.760359999999999
68.900000000000006,25.793966999999999
69,25.827366999999999
69.099999999999994,25.860555999999999
69.200000000000003,25.893526000000001
69.299999999999997,25.926272999999998
69.400000000000006,25.95879
69.5,25.991069
69.599999999999994,26.023105000000001
69.700000000000003,26.054929999999999
69.799999999999997,26.086492
69.900000000000006,26.117785000000001
70,26.148800000000001
70.099999999999994,26.179531999999998
70.200000000000003,26.209970999999999
70.299999999999997,26.240157
70.400000000000006,26.270029000000001
70.5,26.299578
70.599999999999994,26.328780999999999
70.700000000000003,26.357627000000001
70.799999999999997,26.386108
70.900000000000006,26.414216
71,26.441942000000001
71.099999999999994,26.469277999999999
71.200000000000003,26.496214999999999
71.299999999999997,26.522741
71.400000000000006,26.548846000000001
71.5,26.574566999999998
71.599999999999994,26.599861000000001
71.700000000000003,26.624694000000002
71.799999999999997,26.649052000000001
71.900000000000006,26.672923999999998
72,26.696297999999999
72.099999999999994,26.719159000000001
72.200000000000003,26.741569999999999
72.299999999999997,26.763558
72.400000000000006,26.785171999999999
72.5,26.806476
72.599999999999994,26.827489
72.700000000000003,26.848300999999999
72.799999999999997,26.868948
72.900000000000006,26.889458999999999
73,26.909858
73.099999999999994,26.930163
73.200000000000003,26.950391
73.299999999999997,26.970555000000001
73.400000000000006,26.990663000000001
73.5,27.010729000000001
73.599999999999994,27.030754000000002
73.700000000000003,27.050740000000001
73.799999999999997,27.070689999999999
73.900000000000006,27.090606000000001
74,27.110489000000001
74.099999999999994,27.130337999999998
74.200000000000003,27.150151999999999
74.299999999999997,27.169936
74.400000000000006,27.189679999999999
74.5,27.209382999999999
74.599999999999994,27.229042
74.700000000000003,27.248653000000001
74.799999999999997,27.268212999999999
74.900000000000006,27.287718999999999
75,27.307167
75.099999999999994,27.326553000000001
75.200000000000003,27.345873999999998
75.299999999999997,27.365124999999999
75.400000000000006,27.384304
75.5,27.403407000000001
75.599999999999994,27.422442
75.700000000000003,27.441393000000001
75.799999999999997,27.460253000000002
75.900000000000006,27.479020999999999
76,27.497691
76.099999999999994,27.516259999999999
76.200000000000003,27.534723
76.299999999999997,27.553076999999998
76.400000000000006,27.571318000000002
76.5,27.589441000000001
76.599999999999994,27.607462999999999
76.700000000000003,27.625357000000001
76.799999999999997,27.643121000000001
76.900000000000006,27.66075
77,27.678241
77.099999999999994,27.695594
77.200000000000003,27.712803000000001
77.299999999999997,27.729866000000001
77.400000000000006,27.746779
77.5,27.763560999999999
77.599999999999994,27.780183000000001
77.700000000000003,27.796641000000001
77.799999999999997,27.812930999999999
77.900000000000006,27.829051
78,27.844995999999998
78.099999999999994,27.860764
78.200000000000003,27.876351
78.299999999999997,27.891753999999999
78.400000000000006,27.906969
78.5,27.922003
78.599999999999994,27.936861
78.700000000000003,27.951516999999999
78.799999999999997,27.965969999999999
78.900000000000006,27.980217
79,27.994253
79.099999999999994,28.008078000000001
79.200000000000003,28.021685000000002
79.299999999999997,28.035073000000001
79.400000000000006,28.048261
79.5,28.061230999999999
79.599999999999994,28.073965999999999
79.700000000000003,28.086463999999999
79.799999999999997,28.098721000000001
79.900000000000006,28.110734999999998
80,28.122502000000001
80.099999999999994,28.134018999999999
80.200000000000003,28.145282000000002
80.299999999999997,28.156288
80.400000000000006,28.167047
80.5,28.177567
80.599999999999994,28.187812999999998
80.700000000000003,28.197783000000001
80.799999999999997,28.207471999999999
80.900000000000006,28.216878999999999
81,28.225998000000001
81.099999999999994,28.234826999999999
81.200000000000003,28.243362999999999
81.299999999999997,28.2516
81.400000000000006,28.259582999999999
81.5,28.267254000000001
81.599999999999994,28.274609999999999
81.700000000000003,28.281647
81.799999999999997,28.288363
81.900000000000006,28.294751999999999
82,28.300812000000001
82.099999999999994,28.306539000000001
82.200000000000003,28.311924000000001
82.299999999999997,28.317
82.400000000000006,28.321738
82.5,28.326112999999999
82.599999999999994,28.330123
82.700000000000003,28.333763999999999
82.799999999999997,28.337032000000001
82.900000000000006,28.339921
83,28.342428999999999
83.099999999999994,28.344550000000002
83.200000000000003,28.346278999999999
83.299999999999997,28.347673
83.400000000000006,28.348656999999999
83.5,28.349226000000002
83.599999999999994,28.349374999999998
83.700000000000003,28.349101000000001
83.799999999999997,28.348396000000001
83.900000000000006,28.347252000000001
84,28.345655000000001
84.099999999999994,28.343599000000001
84.200000000000003,28.341080999999999
84.299999999999997,28.338168
84.400000000000006,28.334771
84.5,28.330884999999999
84.599999999999994,28.326505000000001
84.700000000000003,28.321625000000001
84.799999999999997,28.316237999999998
84.900000000000006,28.310338000000002
85,28.303917999999999
85.099999999999994,28.297052999999998
85.200000000000003,28.289641
85.299999999999997,28.281676000000001
85.400000000000006,28.273152
85.5,28.264057999999999
85.599999999999994,28.254369000000001
85.700000000000003,28.244071000000002
85.799999999999997,28.233156999999999
85.900000000000006,28.221622
86,28.209455999999999
86.099999999999994,28.196652
86.200000000000003,28.183198000000001
86.299999999999997,28.169157999999999
86.400000000000006,28.154472999999999
86.5,28.139097
86.599999999999994,28.123017999999998
86.700000000000003,28.106224999999998
86.799999999999997,28.088747999999999
86.900000000000006,28.070602999999998
87,28.051694999999999
87.099999999999994,28.032001000000001
87.200000000000003,28.011472999999999
87.299999999999997,27.990098
87.400000000000006,27.967865
87.5,27.944762999999998
87.599999999999994,27.920780000000001
87.700000000000003,27.895900000000001
87.799999999999997,27.870108999999999
87.900000000000006,27.843389999999999
88,27.815826000000001
88.099999999999994,27.787334000000001
88.200000000000003,27.757839000000001
88.299999999999997,27.727322000000001
88.400000000000006,27.695761000000001
88.5,27.663136000000002
88.599999999999994,27.629387000000001
88.700000000000003,27.594612999999999
88.799999999999997,27.558541000000002
88.900000000000006,27.52112
89,27.482167
89.099999999999994,27.441748
89.200000000000003,27.399915
89.299999999999997,27.356649999999998
89.400000000000006,27.311941999999998
89.5,27.265937999999998
89.599999999999994,27.218529
89.700000000000003,27.169637999999999
89.799999999999997,27.119274000000001
89.900000000000006,27.067446
90,27.014163
90.099999999999994,26.959439
90.200000000000003,26.903286999999999
90.299999999999997,26.845724000000001
90.400000000000006,26.786767999999999
90.5,26.726434999999999
90.599999999999994,26.664954999999999
90.700000000000003,26.602105000000002
90.799999999999997,26.537906
90.900000000000006,26.472382
91,26.405557000000002
91.099999999999994,26.337454000000001
91.200000000000003,26.268097000000001
91.299999999999997,26.197507999999999
91.400000000000006,26.125707999999999
91.5,26.052720000000001
91.599999999999994,25.978688999999999
91.700000000000003,25.903551
91.799999999999997,25.827266999999999
91.900000000000006,25.749863999999999
92,25.671365999999999
92.099999999999994,25.591799999999999
92.200000000000003,25.511189000000002
92.299999999999997,25.429558
92.400000000000006,25.34693
92.5,25.263328999999999
92.599999999999994,25.178826999999998
92.700000000000003,25.093485999999999
92.799999999999997,25.007214999999999
92.900000000000006,24.92004
93,24.831986000000001
93.099999999999994,24.743079000000002
93.200000000000003,24.653341999999999
93.299999999999997,24.562799999999999
93.400000000000006,24.471475999999999
93.5,24.379393
93.599999999999994,24.286574999999999
93.700000000000003,24.193152000000001
93.799999999999997,24.099018999999998
93.900000000000006,24.004200999999998
94,23.908722999999998
94.099999999999994,23.812608000000001
94.200000000000003,23.715876999999999
94.299999999999997,23.618552999999999
94.400000000000006,23.520661
94.5,23.422221
94.599999999999994,23.323257999999999
94.700000000000003,23.223845000000001
94.799999999999997,23.123967
94.900000000000006,23.023619
95,22.922823999999999
95.099999999999994,22.821604000000001
95.200000000000003,22.719985000000001
95.299999999999997,22.617985999999998
95.400000000000006,22.515632
95.5,22.412942999999999
95.599999999999994,22.309940000000001
95.700000000000003,22.206675000000001
95.799999999999997,22.103147
95.900000000000006,21.999362000000001
96,21.895344999999999
96.099999999999994,21.791117
96.200000000000003,21.686700999999999
96.299999999999997,21.582118999999999
96.400000000000006,21.477394
96.5,21.372547999999998
96.599999999999994,21.267602
96.700000000000003,21.162588
96.799999999999997,21.057514000000001
96.900000000000006,20.952400999999998
97,20.847272
97.099999999999994,20.742149999999999
97.200000000000003,20.637056999999999
97.299999999999997,20.532015000000001
97.400000000000006,20.427047000000002
97.5,20.322175000000001
97.599999999999994,20.217421999999999
97.700000000000003,20.112801000000001
97.799999999999997,20.008327000000001
97.900000000000006,19.904038
98,19.799958
98.099999999999994,19.696107999999999
98.200000000000003,19.592511999999999
98.299999999999997,19.489196
98.400000000000006,19.386182000000002
98.5,19.283494999999998
98.599999999999994,19.181156999999999
98.700000000000003,19.079191000000002
98.799999999999997,18.977557000000001
98.900000000000006,18.876348
99,18.775586000000001
99.099999999999994,18.675295999999999
99.200000000000003,18.575499000000001
99.299999999999997,18.476222
99.400000000000006,18.377486000000001
99.5,18.279316999999999
99.599999999999994,18.181747000000001
99.700000000000003,18.084706000000001
99.799999999999997,17.988329
99.900000000000006,17.892637000000001
100,17.797654999999999
100.09999999999999,17.703408
100.2,17.609921
100.3,17.517219999999998
