t_avail_s,relative_m
40.5,0
40.600000000000001,0
40.700000000000003,0
40.799999999999997,0
40.899999999999999,0
41,0
41.100000000000001,0
41.200000000000003,0
41.299999999999997,0
41.399999999999999,0
41.5,0
41.600000000000001,0
41.700000000000003,0
41.799999999999997,0
41.899999999999999,0
42,0
42.100000000000001,0
42.200000000000003,0
42.299999999999997,0
42.399999999999999,0
42.5,0
42.600000000000001,0
42.700000000000003,0
42.799999999999997,0
42.899999999999999,0
43,0
43.100000000000001,0
43.200000000000003,0
43.299999999999997,0
43.399999999999999,0
43.5,0
43.600000000000001,0
43.700000000000003,0
43.799999999999997,0
43.899999999999999,0
44,0
44.100000000000001,0
44.200000000000003,0
44.299999999999997,0
44.399999999999999,0
44.5,0
44.600000000000001,0
44.700000000000003,0
44.799999999999997,0
44.899999999999999,0
45,0
45.100000000000001,0
45.200000000000003,0
45.299999999999997,0
45.399999999999999,0
45.5,0
45.600000000000001,0
45.700000000000003,0
45.799999999999997,0
45.899999999999999,0
46,0
46.100000000000001,0
46.200000000000003,0
46.299999999999997,0
46.399999999999999,0
46.5,0
46.600000000000001,0
46.700000000000003,0
46.799999999999997,0
46.899999999999999,0
47,0
47.100000000000001,0
47.200000000000003,0
47.299999999999997,0
47.399999999999999,0
47.5,0
47.600000000000001,0
47.700000000000003,0
47.799999999999997,0
47.899999999999999,0
48,0
48.100000000000001,0
48.200000000000003,0
48.299999999999997,0
48.399999999999999,0
48.5,0
48.600000000000001,0
48.700000000000003,0
48.799999999999997,0
48.899999999999999,0
49,0
49.100000000000001,0
49.200000000000003,0
49.299999999999997,0
49.399999999999999,0
49.5,0
49.600000000000001,0
49.700000000000003,0
49.799999999999997,0
49.899999999999999,0
50,0
50.100000000000001,0
50.200000000000003,0
50.299999999999997,0
50.399999999999999,0
50.5,0
50.600000000000001,0
50.700000000000003,0
50.799999999999997,0
50.899999999999999,0
51,0
51.100000000000001,0
51.200000000000003,0
51.299999999999997,0
51.399999999999999,0
51.5,0
51.600000000000001,0
51.700000000000003,0
51.799999999999997,0
51.899999999999999,0
52,0
52.100000000000001,0
52.200000000000003,0
52.299999999999997,0
52.399999999999999,0
52.5,0
52.600000000000001,0
52.700000000000003,0
52.799999999999997,0
52.899999999999999,0
53,0
53.100000000000001,0
53.200000000000003,0
53.299999999999997,0
53.399999999999999,0
53.5,0
53.600000000000001,0
53.700000000000003,0
53.799999999999997,0
53.899999999999999,0
54,0
54.100000000000001,0
54.200000000000003,0
54.299999999999997,0
54.399999999999999,0
54.5,0
54.600000000000001,0
54.700000000000003,0
54.799999999999997,0
54.899999999999999,0
55,0
55.100000000000001,0
55.200000000000003,0
55.299999999999997,0
55.399999999999999,0
55.5,0
55.600000000000001,0
55.700000000000003,0
55.799999999999997,0
55.899999999999999,0
56,0
56.100000000000001,0
56.200000000000003,0
56.299999999999997,0
56.399999999999999,0
56.5,0
56.600000000000001,0
56.700000000000003,0
56.799999999999997,0
56.899999999999999,0
57,0
57.100000000000001,0
57.200000000000003,0
57.299999999999997,0
57.399999999999999,0
57.5,0
57.600000000000001,0
57.700000000000003,0
57.799999999999997,0
57.899999999999999,0
58,0
58.100000000000001,0
58.200000000000003,0
58.299999999999997,0
58.399999999999999,0
58.5,0
58.600000000000001,0
58.700000000000003,0
58.799999999999997,0
58.899999999999999,0
59,0
59.100000000000001,0
59.200000000000003,0
59.299999999999997,0
59.399999999999999,0
59.5,0
59.600000000000001,0
59.700000000000003,0
59.799999999999997,0
59.899999999999999,0
60,0
60.100000000000001,0
60.200000000000003,0
60.299999999999997,0
60.399999999999999,0
60.5,0
60.600000000000001,0
60.700000000000003,0
60.799999999999997,0
60.899999999999999,0
61,0
61.100000000000001,0
61.200000000000003,0
61.299999999999997,0
61.399999999999999,0
61.5,0
61.600000000000001,0
61.700000000000003,0
61.799999999999997,0
61.899999999999999,0
62,0
62.100000000000001,0
62.200000000000003,0
62.299999999999997,0
62.399999999999999,0
62.5,0
62.600000000000001,0
62.700000000000003,0
62.799999999999997,0
62.899999999999999,0
63,0
63.100000000000001,0
63.200000000000003,0
63.299999999999997,0
63.399999999999999,0
63.5,0
63.600000000000001,0
63.700000000000003,0
63.799999999999997,0
63.899999999999999,0
64,0
64.099999999999994,0
64.200000000000003,0
64.299999999999997,0
64.400000000000006,0
64.5,0
64.599999999999994,0
64.700000000000003,0
64.799999999999997,0
64.900000000000006,0
65,0
65.099999999999994,0
65.200000000000003,0
65.299999999999997,0
65.400000000000006,0
65.5,0
65.599999999999994,0
65.700000000000003,0
65.799999999999997,0
65.900000000000006,0
66,0
66.099999999999994,0
66.200000000000003,0
66.299999999999997,0
66.400000000000006,0
66.5,0
66.599999999999994,0
66.700000000000003,0
66.799999999999997,0
66.900000000000006,0
67,0
67.099999999999994,0
67.200000000000003,0
67.299999999999997,0
67.400000000000006,0
67.5,0
67.599999999999994,0
67.700000000000003,0
67.799999999999997,0
67.900000000000006,0
68,0
68.099999999999994,0
68.200000000000003,0
68.299999999999997,0
68.400000000000006,0
68.5,0
68.599999999999994,0
68.700000000000003,0
68.799999999999997,0
68.900000000000006,0
69,0
69.099999999999994,0
69.200000000000003,0
69.299999999999997,0
69.400000000000006,0
69.5,0
69.599999999999994,0
69.700000000000003,0
69.799999999999997,0
69.900000000000006,0
70,0
70.099999999999994,0
70.200000000000003,0
70.299999999999997,0
70.400000000000006,0
70.5,0
70.599999999999994,0
70.700000000000003,0
70.799999999999997,0
70.900000000000006,0
71,0
71.099999999999994,0
71.200000000000003,0
71.299999999999997,0
71.400000000000006,0
71.5,0
71.599999999999994,0
71.700000000000003,0
71.799999999999997,0
71.900000000000006,0
72,0
72.099999999999994,0
72.200000000000003,0
72.299999999999997,0
72.400000000000006,0
72.5,0
72.599999999999994,0
72.700000000000003,0
72.799999999999997,0
72.900000000000006,0
73,0
73.099999999999994,0
73.200000000000003,0
73.299999999999997,0
73.400000000000006,0
73.5,0
73.599999999999994,0
73.700000000000003,0
73.799999999999997,0
73.900000000000006,0
74,0
74.099999999999994,0
74.200000000000003,0
74.299999999999997,0
74.400000000000006,0
74.5,0
74.599999999999994,0
74.700000000000003,0
74.799999999999997,0
74.900000000000006,0
75,0
75.099999999999994,0
75.200000000000003,0
75.299999999999997,0
75.400000000000006,0
75.5,0
75.599999999999994,0
75.700000000000003,0
75.799999999999997,0
75.900000000000006,0
76,0
76.099999999999994,0
76.200000000000003,0
76.299999999999997,0
76.400000000000006,0
76.5,0
76.599999999999994,0
76.700000000000003,0
76.799999999999997,0
76.900000000000006,0
77,0
77.099999999999994,0
77.200000000000003,0
77.299999999999997,0
77.400000000000006,0
77.5,0
77.599999999999994,0
77.700000000000003,0
77.799999999999997,0
77.900000000000006,0
78,0
78.099999999999994,0
78.200000000000003,0
78.299999999999997,0
78.400000000000006,0
78.5,0
78.599999999999994,0
78.700000000000003,0
78.799999999999997,0
78.900000000000006,0
79,0
79.099999999999994,0
79.200000000000003,0
79.299999999999997,0
79.400000000000006,0
79.5,0
79.599999999999994,0
79.700000000000003,0
79.799999999999997,0
79.900000000000006,0
80,0
80.099999999999994,0
80.200000000000003,0
80.299999999999997,0
80.400000000000006,0
80.5,0
80.599999999999994,0
80.700000000000003,0
80.799999999999997,0
80.900000000000006,0
81,0
81.099999999999994,0
81.200000000000003,0
81.299999999999997,0
81.400000000000006,0
81.5,0
81.599999999999994,0
81.700000000000003,0
81.799999999999997,0
81.900000000000006,0
82,0
82.099999999999994,0
82.200000000000003,0
82.299999999999997,0
82.400000000000006,0
82.5,0
82.599999999999994,0
82.700000000000003,0
82.799999999999997,0
82.900000000000006,0
83,0
83.099999999999994,0
83.200000000000003,0
83.299999999999997,0
83.400000000000006,0
83.5,0
83.599999999999994,0
83.700000000000003,0
83.799999999999997,0
83.900000000000006,0
84,0
84.099999999999994,0
84.200000000000003,0
84.299999999999997,0
84.400000000000006,0
84.5,0
84.599999999999994,0
84.700000000000003,0
84.799999999999997,0
84.900000000000006,0
85,0
85.099999999999994,0
85.200000000000003,0
85.299999999999997,0
85.400000000000006,0
85.5,0
85.599999999999994,0
85.700000000000003,0
85.799999999999997,0
85.900000000000006,0
86,0
86.099999999999994,0
86.200000000000003,0
86.299999999999997,0
86.400000000000006,0
86.5,0
86.599999999999994,0
86.700000000000003,0
86.799999999999997,0
86.900000000000006,0
87,0
87.099999999999994,0
87.200000000000003,0
87.299999999999997,0
87.400000000000006,0
87.5,0
87.599999999999994,0
87.700000000000003,0
87.799999999999997,0
87.900000000000006,0
88,0
88.099999999999994,0
88.200000000000003,0
88.299999999999997,0
88.400000000000006,0
88.5,0
88.599999999999994,0
88.700000000000003,0
88.799999999999997,0
88.900000000000006,0
89,0
89.099999999999994,0
89.200000000000003,0
89.299999999999997,0
89.400000000000006,0
89.5,0
89.599999999999994,0
89.700000000000003,0
89.799999999999997,0
89.900000000000006,0
90,0
90.099999999999994,0
90.200000000000003,0
90.299999999999997,0
90.400000000000006,0
90.5,0
90.599999999999994,0
90.700000000000003,0
90.799999999999997,0
90.900000000000006,0
91,0
91.099999999999994,0
91.200000000000003,0
91.299999999999997,0
91.400000000000006,0
91.5,0
91.599999999999994,0
91.700000000000003,0
91.799999999999997,0
91.900000000000006,0
92,0
92.099999999999994,0
92.200000000000003,0
92.299999999999997,0
92.400000000000006,0
92.5,0
92.599999999999994,0
92.700000000000003,0
92.799999999999997,0
92.900000000000006,0
93,0
93.099999999999994,0
93.200000000000003,0
93.299999999999997,0
93.400000000000006,0
93.5,0
93.599999999999994,0
93.700000000000003,0
93.799999999999997,0
93.900000000000006,0
94,0
94.099999999999994,0
94.200000000000003,0
94.299999999999997,0
94.400000000000006,0
94.5,0
94.599999999999994,0
94.700000000000003,0
94.799999999999997,0
94.900000000000006,0
95,0
95.099999999999994,0
95.200000000000003,0
95.299999999999997,0
95.400000000000006,0
95.5,0
95.599999999999994,0
95.700000000000003,0
95.799999999999997,0
95.900000000000006,0
96,0
96.099999999999994,0
96.200000000000003,0
96.299999999999997,0
96.400000000000006,0
96.5,0
96.599999999999994,0
96.700000000000003,0
96.799999999999997,0
96.900000000000006,0
97,0
97.099999999999994,0
97.200000000000003,0
97.299999999999997,0
97.400000000000006,0
97.5,0
97.599999999999994,0
97.700000000000003,0
97.799999999999997,0
97.900000000000006,0
98,0
98.099999999999994,0
98.200000000000003,0
98.299999999999997,0
98.400000000000006,0
98.5,0
98.599999999999994,0
98.700000000000003,0
98.799999999999997,0
98.900000000000006,0
99,0
99.099999999999994,0
99.200000000000003,0
99.299999999999997,0
99.400000000000006,0
99.5,0
99.599999999999994,0
99.700000000000003,0
99.799999999999997,0
99.900000000000006,0
100,0
100.09999999999999,0
100.2,0
100.3,0
100.40000000000001,0
100.5,0
100.59999999999999,0
100.7,0
100.8,0
100.90000000000001,0
101,0
101.09999999999999,0
101.2,0
101.3,0
101.40000000000001,0
101.5,0
101.59999999999999,0
101.7,0
101.8,0
101.90000000000001,0
102,0
102.09999999999999,0
102.2,0
102.3,0
102.40000000000001,0
102.5,0
102.59999999999999,0
102.7,0
102.8,0
102.90000000000001,0
103,0
103.09999999999999,0
103.2,0
103.3,0
103.40000000000001,0
103.5,0
103.59999999999999,0
103.7,0
103.8,0
103.90000000000001,0
104,0
104.09999999999999,0
104.2,0
104.3,0
104.40000000000001,0
104.5,0
104.59999999999999,0
104.7,0
104.8,0
104.90000000000001,0
105,0
105.09999999999999,0
105.2,0
105.3,0
105.40000000000001,0
105.5,0
105.59999999999999,0
105.7,0
105.8,0
105.90000000000001,0
106,0
106.09999999999999,0
106.2,0
106.3,0
106.40000000000001,0
106.5,0
106.59999999999999,0
106.7,0
106.8,0
106.90000000000001,0
107,0
107.09999999999999,0
107.2,0
107.3,0
107.40000000000001,0
107.5,0
107.59999999999999,0
107.7,0
107.8,0
107.90000000000001,0
108,0
108.09999999999999,0
108.2,0
108.3,0
108.40000000000001,0
108.5,0
108.59999999999999,0
108.7,0
108.8,0
108.90000000000001,0
109,0
109.09999999999999,0
109.2,0
109.3,0
109.40000000000001,0
109.5,0
109.59999999999999,0
109.7,0
109.8,0
109.90000000000001,0
110,0
110.09999999999999,0
110.2,0
110.3,0
110.40000000000001,0
110.5,0
110.59999999999999,0
110.7,0
110.8,0
110.90000000000001,0
111,0
111.09999999999999,0
111.2,0
111.3,0
111.40000000000001,0
111.5,0
111.59999999999999,0
111.7,0
111.8,0
111.90000000000001,0
112,0
112.09999999999999,0
112.2,0
112.3,0
112.40000000000001,0
112.5,0
112.59999999999999,0
112.7,0
112.8,0
112.90000000000001,0
113,0
113.09999999999999,0
113.2,0
113.3,0
113.40000000000001,0
113.5,0
113.59999999999999,0
113.7,0
113.8,0
113.90000000000001,0
114,0
114.09999999999999,0
114.2,0
114.3,0
114.40000000000001,0
114.5,0
114.59999999999999,0
114.7,0
114.8,0
114.90000000000001,0
115,0
115.09999999999999,0
115.2,0
115.3,0
115.40000000000001,0
115.5,0
115.59999999999999,0
115.7,0
115.8,0
115.90000000000001,0
116,0
116.09999999999999,0
116.2,0
116.3,0
116.40000000000001,0
116.5,0
116.59999999999999,0
116.7,0
116.8,0
116.90000000000001,0
117,0
117.09999999999999,0
117.2,0
117.3,0
117.40000000000001,0
117.5,0
117.59999999999999,0
117.7,0
117.8,0
117.90000000000001,0
118,0
118.09999999999999,0
118.2,0
118.3,0
118.40000000000001,0
118.5,0
118.59999999999999,0
118.7,0
118.8,0
118.90000000000001,0
119,0
119.09999999999999,0
119.2,0
119.3,0
119.40000000000001,0
119.5,0
119.59999999999999,0
119.7,0
119.8,0
119.90000000000001,0
120,0
120.09999999999999,0
120.2,0
120.3,0
120.40000000000001,0
120.5,0
120.59999999999999,0
120.7,0
120.8,0
120.90000000000001,0
121,0
121.09999999999999,0
121.2,0
121.3,0
121.40000000000001,0
121.5,0
121.59999999999999,0
121.7,0
121.8,0
121.90000000000001,0
122,0
122.09999999999999,0
122.2,0
122.3,0
122.40000000000001,0
122.5,0
122.59999999999999,0
122.7,0
122.8,0
122.90000000000001,0
123,0
123.09999999999999,0
123.2,0
123.3,0
123.40000000000001,0
123.5,0
123.59999999999999,0
123.7,0
123.8,0
123.90000000000001,0
124,0
124.09999999999999,0
124.2,0
124.3,0
124.40000000000001,0
124.5,0
124.59999999999999,0
124.7,0
124.8,0
124.90000000000001,0
125,0
125.09999999999999,0
125.2,0
125.3,0
125.40000000000001,0
125.5,0
125.59999999999999,0
125.7,0
125.8,0
125.90000000000001,0
126,0
126.09999999999999,0
126.2,0
126.3,0
126.40000000000001,0
126.5,0
126.59999999999999,0
126.7,0
126.8,0
126.90000000000001,0
127,0
127.09999999999999,0
127.2,0
127.3,0
127.40000000000001,0
127.5,0
127.59999999999999,0
127.7,0
127.8,0
127.90000000000001,0
128,0
128.09999999999999,0
128.19999999999999,0
128.30000000000001,0
128.40000000000001,0
128.5,0
128.59999999999999,0
128.69999999999999,0
128.80000000000001,0
128.90000000000001,0
129,0
129.09999999999999,0
129.19999999999999,0
129.30000000000001,0
129.40000000000001,0
129.5,0
129.59999999999999,0
129.69999999999999,0
129.80000000000001,0
129.90000000000001,0
130,0
130.09999999999999,0
130.19999999999999,0
130.30000000000001,0
130.40000000000001,0
130.5,0
130.59999999999999,0
130.69999999999999,0
130.80000000000001,0
130.90000000000001,0
131,0
131.09999999999999,0
131.19999999999999,0
131.30000000000001,0
131.40000000000001,0
131.5,0
131.59999999999999,0
131.69999999999999,0
131.80000000000001,0
131.90000000000001,0
132,0
132.09999999999999,0
132.19999999999999,0
132.30000000000001,0
132.40000000000001,0
132.5,0
132.59999999999999,0
132.69999999999999,0
132.80000000000001,0
132.90000000000001,0
133,0
133.09999999999999,0
133.19999999999999,0
133.30000000000001,0
133.40000000000001,0
133.5,0
133.59999999999999,0
133.69999999999999,0
133.80000000000001,0
133.90000000000001,0
134,0
134.09999999999999,0
134.19999999999999,0
134.30000000000001,0
134.40000000000001,0
134.5,0
134.59999999999999,0
134.69999999999999,0
134.80000000000001,0
134.90000000000001,0
135,0
135.09999999999999,0
135.19999999999999,0
135.30000000000001,0
135.40000000000001,0
135.5,0
135.59999999999999,0
135.69999999999999,0
135.80000000000001,0
135.90000000000001,0
136,0
136.09999999999999,0
136.19999999999999,0
136.30000000000001,0
136.40000000000001,0
136.5,0
136.59999999999999,0
136.69999999999999,0
136.80000000000001,0
136.90000000000001,0
137,0
137.09999999999999,0
137.19999999999999,0
137.30000000000001,0
137.40000000000001,0
137.5,0
137.59999999999999,0
137.69999999999999,0
137.80000000000001,0
137.90000000000001,0
138,0
138.09999999999999,0
138.19999999999999,0
138.30000000000001,0
138.40000000000001,0
138.5,0
138.59999999999999,0
138.69999999999999,0
138.80000000000001,0
138.90000000000001,0
139,0
139.09999999999999,0
139.19999999999999,0
139.30000000000001,0
139.40000000000001,0
139.5,0
139.59999999999999,0
139.69999999999999,0
139.80000000000001,0
139.90000000000001,0
140,0
140.09999999999999,0
140.19999999999999,0
140.30000000000001,0
140.40000000000001,0
140.5,0
140.59999999999999,0
140.69999999999999,0
140.80000000000001,0
140.90000000000001,0
141,0
141.09999999999999,0
141.19999999999999,0
141.30000000000001,0
141.40000000000001,0
141.5,0
141.59999999999999,0
141.69999999999999,0
141.80000000000001,0
141.90000000000001,0
142,0
142.09999999999999,0
142.19999999999999,0
142.30000000000001,0
142.40000000000001,0
142.5,0
142.59999999999999,0
142.69999999999999,0
142.80000000000001,0
142.90000000000001,0
143,0
143.09999999999999,0
143.19999999999999,0
143.30000000000001,0
143.40000000000001,0
143.5,0
143.59999999999999,0
143.69999999999999,0
143.80000000000001,0
143.90000000000001,0
144,0
144.09999999999999,0
144.19999999999999,0
144.30000000000001,0
144.40000000000001,0
144.5,0
144.59999999999999,0
144.69999999999999,0
144.80000000000001,0
144.90000000000001,0
145,0
145.09999999999999,0
145.19999999999999,0
145.30000000000001,0
145.40000000000001,0
145.5,0
145.59999999999999,0
145.69999999999999,0
145.80000000000001,0
145.90000000000001,0
146,0
146.09999999999999,0
146.19999999999999,0
146.30000000000001,0
146.40000000000001,0
146.5,0
146.59999999999999,0
146.69999999999999,0
146.80000000000001,0
146.90000000000001,0
147,0
147.09999999999999,0
147.19999999999999,0
147.30000000000001,0
147.40000000000001,0
147.5,0
147.59999999999999,0
147.69999999999999,0
147.80000000000001,0
147.90000000000001,0
148,0
148.09999999999999,0
148.19999999999999,0
148.30000000000001,0
148.40000000000001,0
148.5,0
148.59999999999999,0
148.69999999999999,0
148.80000000000001,0
148.90000000000001,0
149,0
149.09999999999999,0
149.19999999999999,0
149.30000000000001,0
149.40000000000001,0
149.5,0
149.59999999999999,0
149.69999999999999,0
149.80000000000001,0
149.90000000000001,0
150,0
150.09999999999999,0
150.19999999999999,0
150.30000000000001,0
150.40000000000001,0
150.5,0
150.59999999999999,0
150.69999999999999,0
150.80000000000001,0
150.90000000000001,0
151,0
151.09999999999999,0
151.19999999999999,0
151.30000000000001,0
151.40000000000001,0
151.5,0
151.59999999999999,0
151.69999999999999,0
151.80000000000001,0
151.90000000000001,0
152,0
152.09999999999999,0
152.19999999999999,0
152.30000000000001,0
152.40000000000001,0
152.5,0
152.59999999999999,0
152.69999999999999,0
152.80000000000001,0
152.90000000000001,0
153,0
153.09999999999999,0
153.19999999999999,0
153.30000000000001,0
153.40000000000001,0
153.5,0
153.59999999999999,0
153.69999999999999,0
153.80000000000001,0
153.90000000000001,0
154,0
154.09999999999999,0
154.19999999999999,0
154.30000000000001,0
154.40000000000001,0
154.5,0
154.59999999999999,0
154.69999999999999,0
154.80000000000001,0
154.90000000000001,0
155,0
155.09999999999999,0
155.19999999999999,0
155.30000000000001,0
155.40000000000001,0
155.5,0
155.59999999999999,0
155.69999999999999,0
155.80000000000001,0
155.90000000000001,0
156,0
156.09999999999999,0
156.19999999999999,0
156.30000000000001,0
156.40000000000001,0
156.5,0
156.59999999999999,0
156.69999999999999,0
156.80000000000001,0
156.90000000000001,0
157,0
157.09999999999999,0
157.19999999999999,0
157.30000000000001,0
157.40000000000001,0
157.5,0
157.59999999999999,0
157.69999999999999,0
157.80000000000001,0
157.90000000000001,0
158,0
158.09999999999999,0
158.19999999999999,0
158.30000000000001,0
158.40000000000001,0
158.5,0
158.59999999999999,0
158.69999999999999,0
158.80000000000001,0
158.90000000000001,0
159,0
159.09999999999999,0
159.19999999999999,0
159.30000000000001,0
159.40000000000001,0
159.5,0
159.59999999999999,0
159.69999999999999,0
159.80000000000001,0
159.90000000000001,0
160,0
160.09999999999999,0
160.19999999999999,0
160.30000000000001,0
160.40000000000001,0
160.5,0
160.59999999999999,0
